277.4279999999996,9.066309282346522,5.762968555955254,383.3059997558594,173.0862
277.4279999999996,7.5500370283474965,7.355408750910759,378.56329345703125,193.5719
277.4279999999996,7.139974404137268,6.911132820493893,375.3331604003906,181.9554
277.4279999999996,6.382243885840631,6.459448266295202,383.2832946777344,190.0878
277.4279999999996,9.673654542141227,7.475882188426159,388.0166320800781,218.8525
277.4279999999996,8.895301375329346,6.018186347005463,379.65118408203125,201.7565
277.4279999999996,9.671377494183552,7.899188055968099,390.58416748046875,227.069
277.4279999999996,6.666218118829717,7.06947311057907,379.81829833984375,197.1801
277.4279999999996,9.620506212865836,6.750923159545802,392.65985107421875,192.6184
277.4279999999996,9.112986020619955,9.025001738292346,394.6287841796875,232.2156
277.4279999999996,5.974008863361564,5.3597685467440055,378.7469787597656,168.7747
277.4279999999996,9.209963741840125,6.717469314052251,382.1214599609375,188.1852
277.4279999999996,7.949729070668282,6.271550868133419,384.0686950683594,218.0734
277.4279999999996,8.931998110281844,5.599478516475825,384.1177062988281,175.3799
277.4279999999996,8.594732714489144,6.593314959136722,382.16583251953125,214.6951
277.4279999999996,6.35640143850441,6.636757418346547,368.4322814941406,189.1556
277.4279999999996,6.3192636189771,6.759159741411887,370.1793212890625,203.621
277.4279999999996,9.502791883656574,7.8915421006903275,378.4581604003906,212.2935
277.4279999999996,9.309731803417037,7.369812598520388,387.4723815917969,223.831
305.48199999999935,6.556824361822086,5.615510635721562,417.2497863769531,201.3762
305.48199999999935,7.165901160102892,6.669618654951349,420.1346435546875,202.3403
305.48199999999935,5.721430005494852,5.783602742097609,411.1331481933594,178.127
305.48199999999935,7.599244806371663,8.877419641896703,420.0170593261719,229.6387
305.48199999999935,6.226860170473411,7.84553826622397,425.49871826171875,218.3008
305.48199999999935,10.121680840983618,8.449264817381344,429.5515441894531,240.6764
305.48199999999935,7.373591085326833,7.4979757516859795,425.994384765625,225.701
305.48199999999935,7.776666088853819,8.23423961450192,418.1520690917969,233.0349
305.48199999999935,9.809631979179013,8.908783743986687,427.6687316894531,240.5875
305.48199999999935,9.339613468969837,8.654895737473607,426.1484375,243.6234
305.48199999999935,7.70362823622357,7.767453523542172,423.3230895996094,216.3164
305.48199999999935,9.632460199398436,8.598357690415634,417.4437561035156,238.8859
305.48199999999935,7.768623035633195,6.680941393420344,423.428466796875,197.3459
305.48199999999935,7.376639869458203,8.123911448288181,416.0284118652344,201.5878
305.48199999999935,9.163718130270253,7.556925744465042,407.6479797363281,231.0283
305.48199999999935,6.622710696810878,7.131896764335383,416.8442687988281,192.2184
305.48199999999935,7.871382152058736,9.957216943487825,428.78729248046875,234.5515
305.48199999999935,8.064003819758144,9.01900996701097,407.3838806152344,240.5708
283.4759999999995,5.1200455233603,7.247824344100266,421.2158508300781,192.5595
283.4759999999995,8.849854200046048,8.107773517256973,425.0019836425781,230.2074
283.4759999999995,5.365745803792933,8.653384507363507,428.2723083496094,222.7806
283.4759999999995,8.598433893861303,10.454262448403108,429.7313232421875,242.8283
283.4759999999995,8.863220772999986,8.624664833536315,432.1494445800781,239.9042
283.4759999999995,11.15608205555949,8.679923283111203,428.69378662109375,233.0997
283.4759999999995,7.991744455472468,8.533615245719687,423.3658447265625,230.3579
283.4759999999995,12.1982299276046,9.478869949179451,436.361572265625,237.9638
283.4759999999995,11.590366119623102,9.113548516181021,438.3331604003906,246.7795
283.4759999999995,10.406868324726398,10.002986384654847,431.22314453125,239.9382
283.4759999999995,10.399398795518945,8.724904370909018,428.4943542480469,231.2977
283.4759999999995,8.02422663344024,8.441277937815459,427.15655517578125,228.8501
283.4759999999995,9.90936009453537,9.317786119142696,425.7223205566406,233.8932
283.4759999999995,8.43688564591636,7.096637923888307,428.88433837890625,231.9681
283.4759999999995,10.100425613335647,8.864706452435867,430.1230163574219,244.2398
283.4759999999995,5.927279258205569,9.904939117802204,424.14404296875,228.6984
283.4759999999995,10.364705362586312,9.028202856699743,431.2904052734375,234.6213
283.4759999999995,9.766549500811333,7.792670585408686,423.8253479003906,228.0559
283.4759999999995,8.559633673010419,8.99487405463745,428.3695983886719,253.7451
283.4759999999995,10.377578734593033,9.731587960098592,429.3487243652344,259.0165
